"Time_Iter",    "Cur_Time"    ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
        714,        0.59992422,      -6.426019066,      -3.221835784,      -3.584580142,     -0.9072691611,          6383.475,    -0.01540634944,       1.285914732,                 0,                 0,                 0,     0.02291081154,     -0.2384690421,       1.263703513,                 0,      -83.46654322
        715,        0.60076445,        -6.4384125,      -3.228565133,      -3.589739841,     -0.9150491732,          6383.475,    -0.01555533715,       1.279491131,                 0,                 0,                 0,     0.02325151096,     -0.2375003199,        1.25735163,                 0,      -82.25415618
        716,        0.60160468,      -6.452142489,      -3.236354901,      -3.596016065,     -0.9238858112,          6383.475,    -0.01565607581,       1.273252066,                 0,                 0,                 0,     0.02360750003,     -0.2365161258,       1.251189857,                 0,      -81.32638606
        717,        0.60244491,      -6.467249673,      -3.245216415,      -3.603391764,     -0.9337792165,          6383.475,    -0.01570917384,       1.267213269,                 0,                 0,                 0,     0.02397828999,     -0.2355197911,       1.245233583,                 0,      -80.66708551
        718,        0.60328514,      -6.483806336,      -3.255180949,      -3.611952029,     -0.9447808793,          6383.475,    -0.01571528105,       1.261390112,                 0,                 0,                 0,     0.02436335163,     -0.2345146249,       1.239497832,                 0,      -80.26519591
        719,        0.60412537,      -6.501888264,      -3.266282714,      -3.621719944,     -0.9569306573,          6383.475,     -0.0156751071,       1.255797405,                 0,                 0,                 0,     0.02476201467,     -0.2335038979,       1.233997067,                 0,      -80.11411959
        720,         0.6049656,      -6.521610864,      -3.278561398,      -3.632729601,     -0.9702775047,          6383.475,    -0.01558941079,        1.25044928,                 0,                 0,                 0,     0.02517344526,     -0.2324908114,       1.228745073,                 0,      -80.21145231
        721,        0.60580583,      -6.543050743,       -3.29207771,      -3.645031109,      -0.984848595,          6383.475,    -0.01545899384,       1.245359123,                 0,                 0,                 0,     0.02559670403,     -0.2314784792,       1.223754894,                 0,       -80.5588731
        722,        0.60664606,      -6.566362611,      -3.306897162,      -3.658716493,       -1.00072706,          6383.475,    -0.01528483437,       1.240539648,                 0,                 0,                 0,     0.02603080166,     -0.2304700726,        1.21903888,                 0,      -81.16147146
        723,        0.60748629,      -6.591700232,      -3.323105423,       -3.67387132,      -1.017999843,          6383.475,    -0.01506797733,        1.23600285,                 0,                 0,                 0,     0.02647474645,     -0.2294687034,       1.214608662,                 0,      -82.02845166
        724,        0.60832652,      -6.619223662,      -3.340789352,      -3.690576181,      -1.036747263,          6383.475,     -0.0148094623,        1.23175997,                 0,                 0,                 0,     0.02692755392,     -0.2284773473,       1.210475132,                 0,      -83.17384821
        725,        0.60916675,      -6.649108766,      -3.360053884,      -3.708936184,      -1.057072239,          6383.475,    -0.01451032405,       1.227821521,                 0,                 0,                 0,     0.02738822868,     -0.2274988492,       1.206648462,                 0,      -84.61709858
        726,        0.61000698,      -6.681526263,       -3.38102189,      -3.729058684,      -1.079087893,          6383.475,    -0.01417160084,       1.224197215,                 0,                 0,                 0,     0.02785572085,     -0.2265359179,       1.203138036,                 0,      -86.38383402
        727,        0.61084721,      -6.716705495,      -3.403842207,      -3.751140417,      -1.102961314,          6383.475,    -0.01379433958,       1.220895952,                 0,                 0,                 0,       0.028328947,     -0.2255911297,       1.199952437,                 0,      -88.50702456
        728,        0.61168744,      -6.754778017,      -3.428701056,      -3.775319962,      -1.128856389,          6383.475,    -0.01337951148,       1.217926161,                 0,                 0,                 0,       0.028807032,      -0.224666905,       1.197099798,                 0,      -91.02919506
        729,        0.61252767,      -6.795809076,      -3.455808502,      -3.801815621,      -1.156980898,          6383.475,    -0.01292810261,       1.215295233,                 0,                 0,                 0,     0.02928891309,     -0.2237654981,       1.194587226,                 0,      -94.00414499
        730,         0.6133679,      -6.839668983,      -3.485425753,      -3.830880933,      -1.187589208,          6383.475,    -0.01244109591,       1.213009692,                 0,                 0,                 0,     0.02977349382,     -0.2228890101,       1.192420975,                 0,      -97.50022832
        731,        0.61420813,      -6.885798142,      -3.517858946,      -3.862815241,      -1.220970232,          6383.475,    -0.01191946922,       1.211075179,                 0,                 0,                 0,     0.03025966356,     -0.2220393836,       1.190606432,                 0,       -101.604791
        732,        0.61504836,      -6.932847445,      -3.553477534,       -3.89797697,      -1.257468658,          6383.475,    -0.01136419293,       1.209496438,                 0,                 0,                 0,     0.03074630235,     -0.2212183977,       1.189148098,                 0,      -106.4304738
